n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
16,0.0,multi_layer_random,A2,-0.1296615631571207,0.5024612860486241,-0.6394494353189486,0.41235210532184474,outer_plus_measurement,6
16,0.0,multi_layer_random,A3,-0.1296615631571207,0.5024612860486241,-0.6050227117652237,0.3811562259368031,outer_plus_measurement,6
16,0.0,transitive_percolation,A1,-1.6594323885946742,0.7305574910306802,-2.4143881640653375,-0.8157287493936936,outer_plus_measurement,6
16,0.0,transitive_percolation,A2,-1.6594323885946742,0.7305574910306802,-2.2519434424394755,-1.0265446721285485,outer_plus_measurement,6
16,0.0,transitive_percolation,A3,-1.6594323885946742,0.7305574910306802,-2.2505401202840063,-0.954913602082195,outer_plus_measurement,6
16,0.1,KR_like,A1,-0.12619088656925725,0.171756687872187,-0.48683665007942245,0.20865060899376783,outer_plus_measurement,6
16,0.1,KR_like,A2,0.5609037581362243,0.41094231513345264,0.0832665376895162,1.0014312327326893,outer_plus_measurement,6
16,0.1,KR_like,A3,0.5440058083694933,0.40614693036681193,0.09630335829072165,0.9340457490463646,outer_plus_measurement,6
16,0.1,absolute_layered,A1,0.5474217457173051,0.3958283148513663,0.21333290132931096,0.7963913487485667,outer_plus_measurement,6
16,0.1,absolute_layered,A2,0.9958798382612036,0.37508146050753316,0.6868884607815846,1.2544667542488206,outer_plus_measurement,6
16,0.1,absolute_layered,A3,0.9450487779861904,0.3929822722410463,0.6217078020145999,1.215455591917557,outer_plus_measurement,6
16,0.1,interval_order,A1,0.6122071581396477,0.6263640338094247,0.021853060725051013,1.1997572008625286,outer_plus_measurement,6
16,0.1,interval_order,A2,0.760227073001805,0.6615862890381758,0.18057315095043613,1.2748641832863825,outer_plus_measurement,6
16,0.1,interval_order,A3,0.736219961820194,0.6668060971397651,0.1860416365981352,1.3116346978800246,outer_plus_measurement,6
16,0.1,lorentzian_like_2d,A1,0.5929581184324962,0.1862159001975727,0.21299836688050264,0.9503210509522929,outer_plus_measurement,6
16,0.1,lorentzian_like_2d,A2,0.623346172043247,0.18906231397048398,0.2290694245992216,0.9880385694676743,outer_plus_measurement,6
16,0.1,lorentzian_like_2d,A3,0.6035192395712171,0.1890731666756941,0.2602929670740476,0.9385329374884117,outer_plus_measurement,6
16,0.1,lorentzian_like_3d,A1,-0.7845548901242898,0.309172832848767,-1.1919674830705647,-0.36013372824668755,outer_plus_measurement,6
16,0.1,lorentzian_like_3d,A2,-0.08877618639814362,0.310421542925642,-0.5826337012399337,0.2825526054443828,outer_plus_measurement,6
16,0.1,lorentzian_like_3d,A3,-0.11736898407190981,0.3042376836147808,-0.5192299771784455,0.25868434044098737,outer_plus_measurement,6
16,0.1,multi_layer_random,A1,-0.18985728552469805,0.5006202257023554,-0.6166956115426572,0.32101777644975393,outer_plus_measurement,6
16,0.1,multi_layer_random,A2,-0.019707301715447906,0.3114069773013276,-0.5276378046437086,0.42652218519690765,outer_plus_measurement,6
16,0.1,multi_layer_random,A3,-0.04131109554882154,0.31241399867721154,-0.5271021251735551,0.3805125626330928,outer_plus_measurement,6
16,0.1,transitive_percolation,A1,-1.6791268125293481,0.6898321884857092,-2.300112764926089,-0.9749216748689967,outer_plus_measurement,6
