d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
3,256,0.25,2,0.375,-6.667021797610592,-17.778724793628246,0.1358341999570044,0.42422334166955467,8006,0.1186835039138594
3,256,0.25,3,0.375,-3.418469610778037,-9.115918962074765,0.12049467082989956,0.3719009474657635,8057,0.11184415954089574
3,256,0.25,4,0.375,0.8788962187487991,2.3437232499967977,0.12069822103042277,0.3386527868155925,8491,0.1238367964621385
3,256,0.25,5,0.375,7.832840507642619,20.887574687046982,0.1241646426816201,0.3648758801065005,7776,0.1430340837045897
3,256,0.25,6,0.375,-10.88889138545892,-29.037043694557124,0.12763259972135482,0.3821206979310733,7432,0.10305095233538385
3,256,0.25,7,0.375,-1.5050397355220615,-4.013439294725497,0.12207161557463075,0.37984156349761433,7242,0.11915581253692001
3,256,0.25,8,0.375,-18.456927289326863,-49.2184727715383,0.14152523745370776,0.4018607097511737,8511,0.09482055207459465
3,256,0.25,9,0.375,-6.963002932023863,-18.5680078187303,0.12637489038177133,0.3776326476430947,7610,0.11019557495391874
3,256,0.5,0,1.5,-3.295619093970462,-2.197079395980308,0.14846755909195142,0.3316909366516786,6473,0.14375953102114614
3,256,0.5,1,1.5,15.258529668832995,10.17235311255533,0.1565033436743406,0.3661379079382273,6208,0.1811102763408121
3,256,0.5,2,1.5,23.146501567118115,15.43100104474541,0.11550829955534704,0.27690460511682213,5628,0.15838171510265664
3,256,0.5,3,1.5,35.92831848927893,23.952212326185954,0.13245518096405676,0.3175311569500685,6504,0.2032488316395787
3,256,0.5,4,1.5,19.173166874705466,12.782111249803643,0.14502506211614932,0.3276521563934085,6822,0.1826314773158347
3,256,0.5,5,1.5,16.048754202290038,10.69916946819336,0.13334075761794997,0.34004937264808743,6229,0.1637333568036306
3,256,0.5,6,1.5,27.693333479401463,18.462222319600976,0.1360737205900122,0.3457460875043107,6378,0.18896343164388704
3,256,0.5,7,1.5,33.448232235667454,22.29882149044497,0.13118330890407476,0.36282553118180605,6798,0.19568681271209498
