seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_0,52,1.92,0.6,KR_like,-98.90345723443524,0.547729610361473,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,0.6,lorentzian_like_2d,-79.7336705187822,3.4424150182931568,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,0.8,KR_like,-95.61112829600584,0.6348768202291806,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,0.8,lorentzian_like_2d,-79.41822060439246,3.526428582363063,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,1.0,KR_like,-92.31879935757645,0.7228488483737484,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,1.0,lorentzian_like_2d,-79.10277069000273,3.610754281222123,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,1.5,KR_like,-84.08797701150297,0.944871507338945,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,1.5,lorentzian_like_2d,-78.31414590402838,3.8227983786461985,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,2.0,KR_like,-75.85715466542948,1.1685184252933718,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,2.0,lorentzian_like_2d,-77.52552111805402,4.036377622503273,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,2.0,0.0,KR_like,-108.78044404972343,0.29851524797577056,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,0.2,KR_like,-105.4295421168698,0.3816054909610955,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,0.2,lorentzian_like_2d,-80.35205516139892,3.278797088149236,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,0.4,KR_like,-102.07864018401617,0.46893921241288267,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,0.4,lorentzian_like_2d,-80.02409006084642,3.3655177772506453,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,0.6,KR_like,-98.72773825116253,0.5585293688735667,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,0.6,lorentzian_like_2d,-79.69612496029393,3.4526237778653655,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,0.8,KR_like,-95.3768363183089,0.6494428101067405,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,0.8,lorentzian_like_2d,-79.36815985974143,3.5400866476301904,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,1.0,KR_like,-92.02593438545527,0.7411927603893036,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,1.0,lorentzian_like_2d,-79.04019475918892,3.6278805758644843,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,1.5,KR_like,-83.64867955332119,0.9726698334822522,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,1.5,lorentzian_like_2d,-78.22028200780767,3.848664890882279,1.6398255027625093,80.68002026195143,exact,4
offset_0,52,2.0,2.0,KR_like,-75.2714247211871,1.2057644801375593,16.754509664268163,108.78044404972343,sis,4
offset_0,52,2.0,2.0,lorentzian_like_2d,-77.40036925642642,4.071063700572169,1.6398255027625093,80.68002026195143,exact,4
offset_100000,52,1.72,0.0,KR_like,-108.94037550895641,0.25485283940068043,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,0.2,KR_like,-105.83274988877226,0.3106409888936655,15.538128100920776,108.94037550895641,sis,4
