n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
100,0.0,multi_layer_random,A4,-0.20370165568172052,0.28783112004152367,0.2296406539521862,0.20370165568172052,0.0670659197876567,16
100,0.0,lorentzian_like_3d,A4,-0.15890912448628333,0.08933921590303553,0.20283478995519535,0.15890912448628333,-0.0912655864574643,16
100,0.0,random_layered_k4_uniform,A4,-0.04240250410118248,0.08402878439825444,0.19418196857445616,0.04240250410118248,-1.4382177506320029,16
100,0.0,random_layered_k6_tapered,A4,0.33672241371879535,0.11860968586861799,0.16492857977296355,-0.33672241371879535,-0.5299383574945058,16
100,0.0,random_layered_k6_middle_heavy,A4,0.46320460073315634,0.1119057021951297,0.20450931921991966,-0.46320460073315634,-0.4343084300824033,16
100,0.0,random_layered_k6_longjump,A4,0.6360300486970237,0.06078304461100901,0.18021393044249856,-0.6360300486970237,-0.3247800681293628,16
100,0.0,random_layered_k6_uniform,A4,0.6698374259661357,0.07092265077280663,0.18131623488345744,-0.6698374259661357,-0.40309439568748145,16
100,0.0,interval_order,A4,0.8078002193317834,0.26303068314078637,0.22457788329683026,-0.8078002193317834,-0.3526970930211183,16
100,0.0,transitive_percolation,A4,0.8538850501170854,0.2671824928137175,0.23313222756731392,-0.8538850501170854,1.960421262581444,16
100,0.0,random_layered_k8_uniform,A4,1.0403415230166806,0.06912046488855877,0.17593996034446596,-1.0403415230166806,0.28476204502795577,16
100,0.0,lorentzian_like_2d,A4,1.3018324343124243,0.08987435728945468,0.18388125225001586,-1.3018324343124243,0.7797041721750051,16
100,0.2,KR_like,A4,-0.7939783261950807,0.09463769090446032,0.24611162118881003,0.7119770563801574,-0.4100063490746165,16
100,0.2,lorentzian_like_4d,A4,-0.7058396818032802,0.18649530528754044,0.20940047667979175,0.9465598381794362,1.2036007818807808,16
